,0
240,0.04121335223317146
241,0.04123241454362869
242,0.04109259322285652
243,0.040714845061302185
244,0.04071257635951042
245,0.0411788672208786
246,0.041049741208553314
247,0.0407925620675087
248,0.040811244398355484
249,0.041190311312675476
250,0.04121379554271698
251,0.040489982813596725
252,0.04124875366687775
253,0.04082983359694481
254,0.04088877514004707
255,0.04126354679465294
256,0.041203878819942474
257,0.04099888354539871
258,0.040774594992399216
259,0.04092549905180931
260,0.04137372598052025
261,0.0402931310236454
262,0.04097883775830269
263,0.040271367877721786
264,0.042028624564409256
265,0.04070404917001724
266,0.04059232771396637
267,0.04155910387635231
268,0.04015777260065079
269,0.040076032280921936
270,0.040562551468610764
271,0.041040901094675064
272,0.039721500128507614
273,0.03951704874634743
274,0.04032212123274803
275,0.04033318907022476
276,0.040176864713430405
277,0.04160299152135849
278,0.04053781181573868
279,0.040106918662786484
280,0.04104975610971451
281,0.0400567427277565
282,0.04058865085244179
283,0.039761628955602646
284,0.03994915634393692
285,0.04110461845993996
286,0.03944239765405655
287,0.04015691578388214
288,0.04026010259985924
289,0.03943338617682457
290,0.040503185242414474
291,0.03969496488571167
292,0.039954546838998795
293,0.040460970252752304
294,0.039944227784872055
295,0.04038584232330322
296,0.04018304869532585
297,0.04034767299890518
298,0.040318429470062256
299,0.03951435536146164
300,0.04052822291851044
301,0.039778437465429306
302,0.04012904688715935
303,0.040856391191482544
304,0.0399993471801281
305,0.03904643654823303
306,0.03993609920144081
307,0.03966105729341507
308,0.040430206805467606
309,0.04055183753371239
310,0.03966611623764038
311,0.039654914289712906
312,0.04071260988712311
313,0.04007156565785408
314,0.040450647473335266
315,0.039517249912023544
316,0.040045659989118576
317,0.03968941420316696
318,0.03971915319561958
319,0.03960125520825386
320,0.039598360657691956
321,0.040169719606637955
322,0.03956979513168335
323,0.03988543525338173
324,0.03948988765478134
325,0.040095601230859756
326,0.03969728201627731
327,0.0394650399684906
328,0.03939146175980568
329,0.03979860618710518
330,0.039281293749809265
331,0.040140409022569656
332,0.039857398718595505
333,0.03961829096078873
334,0.04012628272175789
335,0.03989196941256523
336,0.039247237145900726
337,0.03946830704808235
338,0.040116798132658005
339,0.039474040269851685
340,0.040032319724559784
341,0.03968636319041252
342,0.038634903728961945
343,0.03915448859333992
344,0.03969378396868706
345,0.03957504406571388
346,0.0394543893635273
347,0.039675094187259674
348,0.039439477026462555
349,0.03964528813958168
350,0.03933170437812805
351,0.03942036256194115
352,0.03975207731127739
353,0.03913623094558716
354,0.03895793855190277
355,0.03821229934692383
356,0.03919656574726105
357,0.039232540875673294
358,0.03909243643283844
359,0.039651378989219666
360,0.039126913994550705
361,0.039053283631801605
362,0.039092738181352615
363,0.03880857676267624
364,0.03910699486732483
365,0.038255658000707626
366,0.03863349184393883
367,0.03900168091058731
368,0.03860775753855705
369,0.0391964316368103
370,0.03925243020057678
371,0.03907829150557518
372,0.03956877440214157
373,0.03939897194504738
374,0.03867144137620926
375,0.039559341967105865
376,0.03891343995928764
377,0.0385262705385685
378,0.03891767933964729
379,0.03969358652830124
380,0.03911978751420975
381,0.038359321653842926
382,0.038566090166568756
383,0.03874059394001961
384,0.03921854496002197
385,0.03879178315401077
386,0.03864698484539986
387,0.03902348875999451
388,0.03840441629290581
389,0.038848184049129486
390,0.03794657811522484
391,0.038659632205963135
392,0.03885620832443237
393,0.03874875605106354
394,0.03818938508629799
395,0.037827059626579285
396,0.03784811496734619
397,0.03840583935379982
398,0.03856222704052925
399,0.038611944764852524
400,0.03782172128558159
401,0.03937701880931854
402,0.03787703812122345
403,0.03824798762798309
404,0.03752259910106659
405,0.038206685334444046
406,0.038499463349580765
407,0.037896133959293365
408,0.038586799055337906
409,0.03800991177558899
410,0.038880277425050735
411,0.03816438466310501
412,0.03822152316570282
413,0.038118671625852585
414,0.03772484138607979
415,0.03821117803454399
416,0.038247764110565186
417,0.038297850638628006
418,0.03841622918844223
419,0.03820021077990532
420,0.03859319910407066
421,0.03744955360889435
422,0.03804445266723633
423,0.037895895540714264
424,0.03756193816661835
425,0.03873707354068756
426,0.037389714270830154
427,0.0377679169178009
428,0.03806818649172783
429,0.037277836352586746
430,0.03808647021651268
431,0.03782517835497856
432,0.03762364760041237
433,0.037092894315719604
434,0.03852476179599762
435,0.03768058866262436
436,0.03739701211452484
437,0.03764892369508743
438,0.03758443519473076
439,0.03749476373195648
440,0.037668585777282715
441,0.03787999972701073
442,0.03710005804896355
443,0.03733263537287712
444,0.03692034259438515
445,0.03836853429675102
446,0.037458594888448715
447,0.03755173459649086
448,0.03677818551659584
449,0.03761862963438034
450,0.03724512457847595
451,0.0375094935297966
452,0.03709285333752632
453,0.03771204873919487
454,0.03726889193058014
455,0.03734442591667175
456,0.03741690143942833
457,0.03797578811645508
458,0.037160348147153854
459,0.036866914480924606
460,0.03711498901247978
461,0.03727813437581062
462,0.03685799986124039
463,0.037002675235271454
464,0.0376846082508564
465,0.03731919825077057
466,0.03675948828458786
467,0.03739677742123604
468,0.03706428408622742
469,0.03698694333434105
470,0.035975247621536255
471,0.037035372108221054
472,0.03695268556475639
473,0.037248559296131134
474,0.03633580356836319
475,0.03630426153540611
476,0.03709032014012337
477,0.03666961193084717
478,0.03632938489317894
479,0.03633114695549011
480,0.036183230578899384
481,0.03693264350295067
482,0.03673412650823593
483,0.036200203001499176
484,0.03654129430651665
485,0.0369916595518589
486,0.035799846053123474
487,0.03664124757051468
488,0.03736680746078491
489,0.035934481769800186
490,0.03667918220162392
491,0.036677610129117966
492,0.03645830973982811
493,0.03639742359519005
494,0.0362725704908371
495,0.03626614809036255
496,0.03608975559473038
497,0.036765649914741516
498,0.03645613044500351
499,0.036101650446653366
500,0.03556358814239502
501,0.03618484362959862
502,0.03644588589668274
503,0.03605552390217781
504,0.036336932331323624
505,0.03548163175582886
506,0.035907335579395294
507,0.03608179837465286
508,0.036368973553180695
509,0.035991668701171875
510,0.035035498440265656
511,0.03537809103727341
512,0.036138396710157394
513,0.03552449122071266
514,0.03530234843492508
515,0.035685669630765915
516,0.036159396171569824
517,0.035276900976896286
518,0.03538921847939491
519,0.03536020591855049
520,0.03547666221857071
521,0.035321786999702454
522,0.035468872636556625
523,0.03490003943443298
524,0.035100750625133514
525,0.035284653306007385
526,0.03556428477168083
527,0.03492250666022301
528,0.03534403070807457
529,0.03501209244132042
530,0.03548022359609604
531,0.03471086919307709
532,0.03537808358669281
533,0.03556783124804497
534,0.034807395190000534
535,0.035212837159633636
536,0.03496970236301422
537,0.03541858494281769
538,0.035448767244815826
539,0.035089049488306046
540,0.035089459270238876
541,0.03464796021580696
542,0.0355381965637207
543,0.03433171287178993
544,0.035065025091171265
545,0.03501223400235176
546,0.03418939188122749
547,0.034552473574876785
548,0.034586917608976364
549,0.0344715341925621
550,0.03454480320215225
551,0.034854356199502945
552,0.034153129905462265
553,0.03448500856757164
554,0.03484202176332474
555,0.0344681553542614
556,0.03507218509912491
557,0.03411557525396347
558,0.03480534255504608
559,0.03418729454278946
560,0.0347307026386261
561,0.034290555864572525
562,0.035108763724565506
563,0.03438011184334755
564,0.034097157418727875
565,0.034265629947185516
566,0.035276226699352264
567,0.034234240651130676
568,0.034598566591739655
569,0.03415496647357941
570,0.034478671848773956
571,0.03404507786035538
572,0.03420832380652428
573,0.03394048288464546
574,0.03375685214996338
575,0.034174948930740356
576,0.03393878787755966
577,0.033254534006118774
578,0.034158337861299515
579,0.033529844135046005
580,0.03416179493069649
581,0.03383402153849602
582,0.0339684821665287
583,0.03394363820552826
584,0.03355656564235687
585,0.03381975367665291
586,0.03389438986778259
587,0.033829398453235626
588,0.033731166273355484
589,0.033763740211725235
590,0.033422134816646576
591,0.03386010229587555
592,0.033562250435352325
593,0.03340033441781998
594,0.03336389735341072
595,0.033882368355989456
596,0.032917968928813934
597,0.03300684690475464
598,0.0339735709130764
599,0.03337027132511139
600,0.033521607518196106
601,0.033711060881614685
602,0.03314318507909775
603,0.03361118957400322
604,0.033140700310468674
605,0.033585842698812485
606,0.03391173109412193
607,0.03375951573252678
608,0.0334327258169651
609,0.03308028355240822
610,0.03312446549534798
611,0.033168770372867584
612,0.03399902209639549
613,0.0333641953766346
614,0.03309497982263565
615,0.03286738693714142
616,0.033268630504608154
617,0.033139899373054504
618,0.0327954962849617
619,0.033100228756666183
620,0.03333642706274986
621,0.03342762961983681
622,0.033348534256219864
623,0.033228799700737
624,0.032772816717624664
625,0.03250584378838539
626,0.03317248448729515
627,0.03324424475431442
628,0.03325558081269264
629,0.03311808779835701
630,0.032872606068849564
631,0.03240455314517021
632,0.03293636441230774
633,0.032519806176424026
634,0.03255388140678406
635,0.03303786739706993
636,0.03294685482978821
637,0.032576125115156174
638,0.033367082476615906
639,0.03306643292307854
640,0.03287980705499649
641,0.032745879143476486
642,0.032727159559726715
643,0.03231416270136833
644,0.03220108523964882
645,0.03283800557255745
646,0.03278966620564461
647,0.03282434493303299
648,0.03259459137916565
649,0.03253527730703354
650,0.03265279531478882
651,0.0324675478041172
652,0.03239951282739639
653,0.03230772912502289
654,0.03238514065742493
655,0.03269123286008835
656,0.0321485660970211
657,0.032904431223869324
658,0.032510194927453995
659,0.032473839819431305
660,0.03279964625835419
661,0.03236749395728111
662,0.03233544901013374
663,0.03255680575966835
664,0.03220603987574577
665,0.032076820731163025
666,0.032543037086725235
667,0.03192419931292534
668,0.03234098479151726
669,0.03216582164168358
670,0.03212626650929451
671,0.03223009034991264
672,0.03207745403051376
673,0.03234259784221649
674,0.03217966482043266
675,0.03261929005384445
676,0.032411981374025345
677,0.03221501037478447
678,0.03192352131009102
679,0.032269638031721115
680,0.0316605344414711
681,0.032453544437885284
682,0.03250319883227348
683,0.03232865035533905
684,0.031750284135341644
685,0.03207560256123543
686,0.0316687673330307
687,0.03181813657283783
688,0.03231201320886612
689,0.03226468339562416
690,0.032303888350725174
691,0.03249315544962883
692,0.031927600502967834
693,0.03178354352712631
694,0.03200299292802811
695,0.03185814991593361
696,0.031659118831157684
697,0.0319785438477993
698,0.03180268034338951
699,0.03156067803502083
700,0.031904127448797226
701,0.03228631243109703
702,0.03140103444457054
703,0.03244619444012642
704,0.03156750276684761
705,0.03141351044178009
706,0.03228875622153282
707,0.03219940885901451
708,0.03177773207426071
709,0.03202975541353226
710,0.031640343368053436
711,0.03209685534238815
712,0.031961917877197266
713,0.03164786845445633
714,0.031892672181129456
715,0.032088540494441986
716,0.03141685947775841
717,0.03153533488512039
718,0.03163935989141464
719,0.03188512474298477
720,0.031668830662965775
721,0.03184293210506439
722,0.032210879027843475
723,0.031779978424310684
724,0.031844258308410645
725,0.03177647665143013
726,0.03210292011499405
727,0.03179868310689926
728,0.031318508088588715
729,0.03184058144688606
730,0.03170560672879219
731,0.03174601122736931
732,0.0318678580224514
733,0.030936723574995995
734,0.03137524798512459
735,0.03133832663297653
736,0.031534671783447266
737,0.03155149519443512
738,0.03154810518026352
739,0.03089260868728161
740,0.03163708373904228
741,0.0313224233686924
742,0.03135841712355614
743,0.03166940063238144
744,0.03131665661931038
745,0.031059736385941505
746,0.031887367367744446
747,0.032009515911340714
748,0.031112780794501305
749,0.031491298228502274
750,0.031271375715732574
751,0.03148964047431946
752,0.03159594163298607
753,0.03143986314535141
754,0.031246254220604897
755,0.03148069605231285
756,0.03168896958231926
757,0.031021155416965485
758,0.03140736743807793
759,0.031971968710422516
760,0.03170643746852875
761,0.031036417931318283
762,0.03085690177977085
763,0.030865676701068878
764,0.031198590993881226
765,0.03180132806301117
766,0.03175172209739685
767,0.03103005327284336
768,0.03154284507036209
769,0.03109232522547245
770,0.031480055302381516
771,0.031392328441143036
772,0.03131706640124321
773,0.03129899501800537
774,0.03141509369015694
775,0.03108183480799198
776,0.031201062723994255
777,0.030917396768927574
778,0.031016530469059944
779,0.030953632667660713
780,0.03121020458638668
781,0.03102150745689869
782,0.030754048377275467
783,0.031023291870951653
784,0.031123358756303787
785,0.03104163333773613
786,0.0309038907289505
787,0.030731528997421265
788,0.03130124881863594
789,0.030848924070596695
790,0.03137766942381859
791,0.03128907084465027
792,0.031244682148098946
793,0.031200969591736794
794,0.030801862478256226
795,0.030815962702035904
796,0.03135956823825836
797,0.031249839812517166
798,0.03098377026617527
799,0.03121519647538662
800,0.031035495921969414
801,0.03109016641974449
802,0.03075798600912094
803,0.03093739226460457
804,0.031193749979138374
805,0.030572155490517616
806,0.03137194737792015
807,0.030826356261968613
808,0.0306992344558239
809,0.031279586255550385
810,0.030813999474048615
811,0.030866876244544983
812,0.031156450510025024
813,0.03079967387020588
814,0.03061099722981453
815,0.03116411529481411
816,0.03082870878279209
817,0.030765211209654808
818,0.030748873949050903
819,0.030801888555288315
820,0.030730199068784714
821,0.030987165868282318
822,0.031110664829611778
823,0.03108636848628521
824,0.03090127743780613
825,0.03040030039846897
826,0.0305780041962862
827,0.030790992081165314
828,0.03100075200200081
829,0.0304153710603714
830,0.03086133487522602
831,0.030644400045275688
832,0.0301375575363636
833,0.030866393819451332
834,0.030588433146476746
835,0.030667971819639206
836,0.030847351998090744
837,0.030060546472668648
838,0.030768733471632004
839,0.030680660158395767
840,0.03040461055934429
841,0.030619604513049126
842,0.03016883134841919
843,0.03020157292485237
844,0.030414478853344917
845,0.030890505760908127
846,0.03045836091041565
847,0.03089606761932373
848,0.030537649989128113
849,0.030072113499045372
850,0.03026927448809147
851,0.029934952035546303
852,0.03026890568435192
853,0.030746357515454292
854,0.030158592388033867
855,0.030566809698939323
856,0.030307307839393616
857,0.030484948307275772
858,0.030176682397723198
859,0.03086031600832939
860,0.03038867563009262
861,0.030415326356887817
862,0.030294818803668022
863,0.030635902658104897
864,0.030937906354665756
865,0.0304147657006979
866,0.0304542388767004
867,0.030653847381472588
868,0.03006468154489994
869,0.03036646358668804
870,0.0306444950401783
871,0.030373912304639816
872,0.030564406886696815
873,0.029804537072777748
874,0.030127139762043953
875,0.03074544481933117
876,0.030330808833241463
877,0.030047215521335602
878,0.029925227165222168
879,0.030419709160923958
880,0.030026746913790703
881,0.030532075092196465
882,0.029826438054442406
883,0.02995932660996914
884,0.030630312860012054
885,0.030148088932037354
886,0.030079862102866173
887,0.030359087511897087
888,0.03033878654241562
889,0.03016520105302334
890,0.02974357083439827
891,0.029430581256747246
892,0.02992255426943302
893,0.029864858835935593
894,0.030112961307168007
895,0.02990078739821911
896,0.030263889580965042
897,0.029805589467287064
898,0.029952025040984154
899,0.029490938410162926
900,0.029713435098528862
901,0.030208922922611237
902,0.030501892790198326
903,0.030154036357998848
904,0.030326709151268005
905,0.029632896184921265
906,0.02966086007654667
907,0.029942987486720085
908,0.030218685045838356
909,0.029781123623251915
910,0.030135206878185272
911,0.030785154551267624
912,0.029890846461057663
913,0.030243583023548126
914,0.030013009905815125
915,0.030385635793209076
916,0.03017866425216198
917,0.0296596921980381
918,0.03014729917049408
919,0.030002498999238014
920,0.029757406562566757
921,0.029377495869994164
922,0.02990441769361496
923,0.0299195758998394
924,0.03025929257273674
925,0.029703836888074875
926,0.029806124046444893
927,0.029642898589372635
928,0.02987155131995678
929,0.029593225568532944
930,0.029738733544945717
931,0.02957543358206749
932,0.02892763912677765
933,0.029156025499105453
934,0.030164092779159546
935,0.029388226568698883
936,0.030028056353330612
937,0.03006795048713684
938,0.029393065720796585
939,0.029794767498970032
940,0.029681578278541565
941,0.029738230630755424
942,0.029214933514595032
943,0.029822546988725662
944,0.029507288709282875
945,0.029710885137319565
946,0.029798705130815506
947,0.029739977791905403
948,0.029955122619867325
949,0.029916025698184967
950,0.02989301085472107
951,0.029378453269600868
952,0.029762692749500275
953,0.029556933790445328
954,0.02950303629040718
955,0.029598239809274673
956,0.02949507161974907
957,0.029452741146087646
958,0.02970188856124878
959,0.02930031716823578
960,0.029355188831686974
961,0.02938937023282051
962,0.02937331609427929
963,0.029308954253792763
964,0.028809797018766403
965,0.02926761843264103
966,0.0293907318264246
967,0.02982105128467083
968,0.02919377200305462
969,0.02933095023036003
970,0.030066531151533127
971,0.0294388048350811
972,0.029237067326903343
973,0.029446328058838844
974,0.02894623763859272
975,0.029107514768838882
976,0.029043197631835938
977,0.02947494201362133
978,0.02911844477057457
979,0.029756784439086914
980,0.02960733138024807
981,0.02942637912929058
982,0.02942882478237152
983,0.029017984867095947
984,0.02909553050994873
985,0.029142342507839203
986,0.029081938788294792
987,0.02897556498646736
988,0.029368339106440544
989,0.029477115720510483
990,0.02852524258196354
991,0.02881793864071369
992,0.029425935819745064
993,0.029132740572094917
994,0.028904791921377182
995,0.029139993712306023
996,0.02917717769742012
997,0.029078617691993713
998,0.02907297946512699
999,0.028874466195702553
